SS1x;SS1y;SS2x;SS2y;SS3x;SS3y;SS4x;SS4y;SS5x;SS5y;SS6x;SS6y;SS7x;SS7y;SS8x;SS8y;SS9x;SS9y;SS10x;SS10y;SS11x;SS11y;SS12x;SS12y;SS13x;SS13y;SS14x;SS14y;SS15x;SS15y;SS16x;SS16y
3481.0;30425.0;3481.0;2289.8;3481.0;2334.6;3481.0;2734.2;3481.0;1585.0;3481.0;1735.0;3481.0;1798.6;3481.0;2200.4;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0;3481.0;65520.0
3522.0;30375.4;3522.0;2187.0;3522.0;2228.4;3522.0;2650.8;3522.0;1509.8;3522.0;1543.0;3522.0;1721.0;3522.0;2099.8;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0;3522.0;65520.0
3563.0;30341.2;3563.0;2095.2;3563.0;2131.6;3563.0;2578.6;3563.0;1428.6;3563.0;1476.6;3563.0;1632.0;3563.0;2027.0;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0;3563.0;65520.0
3604.0;30271.2;3604.0;2025.6;3604.0;2058.4;3604.0;2534.4;3604.0;1348.2;3604.0;1393.6;3604.0;1547.0;3604.0;1935.0;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0;3604.0;65520.0
3645.0;30203.8;3645.0;1941.6;3645.0;1972.2;3645.0;2490.4;3645.0;1291.2;3645.0;1322.6;3645.0;1393.0;3645.0;1854.0;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0;3645.0;65520.0
3686.0;30171.0;3686.0;1870.0;3686.0;1890.2;3686.0;2420.2;3686.0;1225.0;3686.0;1269.4;3686.0;1342.6;3686.0;1708.0;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0;3686.0;65520.0
3726.0;30103.0;3726.0;1814.0;3726.0;1828.0;3726.0;2353.0;3726.0;1163.6;3726.0;1207.0;3726.0;1283.6;3726.0;1662.4;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0;3726.0;65520.0
3767.0;30035.0;3767.0;1754.0;3767.0;1764.8;3767.0;2306.8;3767.0;1120.0;3767.0;1150.0;3767.0;1227.2;3767.0;1603.8;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0;3767.0;65520.0
3808.0;30011.0;3808.0;1697.0;3808.0;1708.6;3808.0;2256.4;3808.0;1068.0;3808.0;1106.8;3808.0;1184.2;3808.0;1547.2;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0;3808.0;65520.0
3849.0;29976.6;3849.0;1599.0;3849.0;1663.0;3849.0;2210.4;3849.0;1019.0;3849.0;1059.4;3849.0;1137.8;3849.0;1512.6;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0;3849.0;65520.0
3890.0;29929.6;3890.0;1571.0;3890.0;1616.0;3890.0;2180.0;3890.0;986.8;3890.0;1020.0;3890.0;1098.8;3890.0;1473.0;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0;3890.0;65520.0
3931.0;29887.2;3931.0;1537.6;3931.0;1569.0;3931.0;2117.0;3931.0;948.2;3931.0;989.2;3931.0;1071.2;3931.0;1441.4;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0;3931.0;65520.0
3972.0;29843.6;3972.0;1510.2;3972.0;1512.0;3972.0;2062.0;3972.0;918.8;3972.0;956.2;3972.0;1041.2;3972.0;1420.2;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0;3972.0;65520.0
4013.0;29783.4;4013.0;1490.6;4013.0;1488.0;4013.0;2027.0;4013.0;894.0;4013.0;928.2;4013.0;1014.6;4013.0;1395.6;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0;4013.0;65520.0
4054.0;29738.0;4054.0;1473.2;4054.0;1474.0;4054.0;2015.0;4054.0;867.0;4054.0;909.0;4054.0;995.2;4054.0;1375.8;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0;4054.0;65520.0
4095.0;29704.4;4095.0;1462.6;4095.0;1463.2;4095.0;2008.0;4095.0;849.0;4095.0;886.0;4095.0;977.2;4095.0;1361.8;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0;4095.0;65520.0
